candle_begin_time,ÕÇµø·ù,volume,Ñ¡±Ò
2023-06-12 00:00:00,-0.004262196363956305,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 01:00:00,-0.003945431775570052,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 02:00:00,-0.020072268319284214,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 03:00:00,0.008937151167515589,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 04:00:00,0.006331558986647057,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 05:00:00,-0.007790510303631759,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 06:00:00,0.005413301481951516,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 07:00:00,-0.007390369967913757,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 08:00:00,0.014884231959189087,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 09:00:00,0.006814945467319866,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
